id	name	birthYear
nm1235298	Michael OBernicia	NULL
nm1235303	Michal Koterski	1979
nm1235320	Seung-jin Lee	NULL
nm1235367	Eric McMahon	NULL
nm1235418	Bernard Palanca	NULL
nm1235488	Jimmy Sjodin	1977
nm1235501	Robert Stratton	NULL
nm1235530	Michael Urie	1980
nm1235532	Ian Valdez	NULL
nm1235551	Qiong Wu	NULL
nm1235569	Alessandra Agosti	NULL
nm1235578	Razelle Angela	NULL
nm1235592	Heather Beers	NULL
nm1235595	Natalie BjÃƒÂ¶rk	1988
nm1235599	Joanna Bonaro	1964
nm1235614	K.C. Castillo	NULL
nm1235616	Jadie Christine	NULL
nm1235617	Inna Gomes	1970
nm1235635	Elaine Dizon	NULL
nm1235682	So-yeong Hong	NULL
nm1235689	Mandy Jaques	NULL
nm1235718	Pam Lacson	NULL
nm1235722	Eung-sil Lee	1982
nm1235751	Hannah Miranda	NULL
nm1235783	Halina Perez	1983
nm1235832	Tatjana Sojic	1964
nm1235937	Eugene Asis	NULL
nm1235947	Jay Prakash	NULL
nm1235949	Gabriel Range	NULL
nm1235950	Armando A. Reyes	NULL
nm1235963	Sean Olson	1976
nm1236037	Pedro Bronz	NULL
nm1236154	Angie Higgins	NULL
nm1236182	Rick Kellis	NULL
nm1236191	Sachin Krishn	NULL
nm1236324	Antal Schmidt	NULL
nm1236357	Sethu Sriram	NULL
nm1236428	Jong-su Choi	NULL
nm1236452	Anders LandstrÃƒÂ¶m	NULL
nm1236469	Dan OMeara	NULL
nm1236472	Laurence Penn	NULL
nm1236631	Andrew Keyte	NULL
nm1236639	Michael Loomis	NULL
nm1236640	Sami Michael	1926
nm1236649	Min-ho Song	NULL
nm1236670	Brett C. Leonard	NULL
nm1236801	MartÃƒÂ­n Serrano	NULL
nm1236842	Robin DalÃƒÂ©a	1973
nm1236904	Carlos Serrano Azcona	1969
nm1236908	Mike Thorn	NULL
nm1236909	David Torres	NULL
nm1236921	John F. Beach	NULL
nm1237120	Luis Ascanio	NULL
nm1237178	David Beilinson	NULL
nm1237215	Tapan Bhatt	NULL
nm1237244	Zsolt BogdÃƒÂ¡n	1964
nm1237271	Claire Bouanich	NULL
nm1237361	Cristian Alfredo Castro	NULL
nm1237371	Filip CermÃƒÂ¡k	NULL
nm1237375	Sa-gnad Chaiyapan	NULL
nm1237412	Ande Cira	NULL
nm1237423	Susana Cocherari	NULL
nm1237533	Bucek Depp	NULL
nm1237548	Angel Diaz	NULL
nm1237560	ÃƒÂron DimÃƒÂ©ny	1975
nm1237586	Ãƒâ€°tant DonnÃƒÂ©s	NULL
nm1237588	Rachel Douglas	NULL
nm1237596	DemiÃƒÂ¡n Drexler	NULL
nm1237597	GermÃƒÂ¡n Drexler	NULL
nm1237667	Andrew Farotte	NULL
nm1237670	Ine Febriyanti	1976
nm1237685	Frank Fidilio	NULL
nm1237772	Paul Gebeau	1970
nm1237851	Kulbhushan Gupta	NULL
nm1237852	Umesh Gupta	NULL
nm1237859	Luis Emilio GuzmÃƒÂ¡n	NULL
nm1237886	Nassim HassaÃƒÂ¯ni	NULL
nm1237891	Ivo Heger	1964
nm1237895	Wina Hendrawan	NULL
nm1237957	Pedro Ielpi	NULL
nm1237987	Nuansa Jawadwipa	NULL
nm1237998	Agoes Jolly	NULL
nm1238005	Declan Joyce	1970
nm1238031	Thomas Michael Kappler	NULL
nm1238062	Hafidz Khoir	NULL
nm1238073	Bodil KjÃƒÂ¦rhauge	NULL
nm1238100	Jonathan Kosik	NULL
nm1238126	Aria Kusumadewa	NULL
nm1238189	Jon Leon Guerrero	NULL
nm1238242	Olivier Lupczynsky	NULL
nm1238279	Ricky H. Malau	NULL
nm1238282	Zeljko Malnar	1944
nm1238286	Sunil Manchanda	NULL
nm1238309	Baldo Marro	NULL
nm1238321	Zul Huzaimy Marzuki	NULL
nm1238337	Vijay Maurya	NULL
nm1238354	Holland McRae	NULL
nm1238355	Aileen Mcbride	NULL
nm1238401	Miriam Montilla	NULL
nm1238415	Frankie J. Mosca	NULL
nm1238443	Laila Nadda	NULL
nm1238457	Vivek Nayak	NULL
nm1238458	Stephen Neave	NULL
nm1238596	Nick Pezzillo	NULL
nm1238624	Daniel Pizarro	NULL
nm1238628	Christopher Pleckaitis	NULL
nm1238739	Nicoletta Romanoff	1979
nm1238778	Walid Khalil Kaid Saif	NULL
nm1238783	Eric Salagna	NULL
nm1238787	Anthony Salvato	NULL
nm1238801	Nick Santora	NULL
nm1238838	Mark Schulz	NULL
nm1238990	Enggong Supardi	NULL
nm1238991	Sofyan D. Surza	NULL
nm1239049	Tien You Chui	1983
nm1239185	Janine Whetten Gilbert	NULL
nm1239205	Tim Woodhouse	NULL
nm1239288	Neil Alan	NULL
nm1239315	Daniel Ball	1977
nm1239457	James Hatfield	1958
nm1239458	Randy Hawtin	NULL
nm1239461	Sander Hicks	1971
nm1239566	JosÃƒÂ© Mota	1965
nm1239643	Randall Sims	NULL
nm1239705	Cecelia Antoinette	NULL
nm1239735	Gillian Chung	1981
nm1239759	Tanna Frederick	1979
nm1239798	Jean Kilbourne	1943
nm1239800	Su-mi Kim	NULL
nm1239827	Koena Mitra	1984
nm1239895	Amanda Troop	NULL
nm1239947	Pablo Avila	1963
nm1239950	Stewart Cole	NULL
nm1240085	Sam Levy	NULL
nm1240210	John D. Eraklis	1971
nm1240219	Thomas Leong	NULL
nm1240342	GQ	1976
nm1240431	Tim Kirby	NULL
nm1240449	Thomas Owen	NULL
nm1240504	Peggy Norman	NULL
nm1240556	Michael Howard	1978
nm1240647	NicolÃƒÂ¡s LÃƒÂ³pez	NULL
nm1240709	Suresh Menon	NULL
nm1240790	Sibilla Aleramo	1876
nm1240812	Lis Anselmi	NULL
nm1240829	Amit Rayani	NULL
nm1240831	Naved Aslam	NULL
nm1240876	Moa Batsow	NULL
nm1240895	Steve Bentley-Klein	NULL
nm1241019	MarÃƒÂ­a JosÃƒÂ© CalderÃƒÂ³n	NULL
nm1241020	George Caleodis	NULL
nm1241023	Dino Campana	1885
nm1241065	Matthew Charlton	NULL
nm1241067	Vikram Chatwal	NULL
nm1241209	Oliver Dubroja	NULL
nm1241247	Gaz Evans	1984
nm1241257	Jackie Farkas	NULL
nm1241313	Chris Freilich	NULL
nm1241354	Rory Gilmartin	NULL
nm1241403	K.J. Gruca	1978
nm1241474	Karen Hill	NULL
nm1241523	Annie Izaki	NULL
nm1241577	Shinichi Kawahara	NULL
nm1241585	James Anthony Kelsey	1975
nm1241722	Glen Littlejohn	NULL
nm1241773	Eduardo Makaroff	NULL
nm1241838	Aaron Merrill	NULL
nm1241842	Alex Metcalfe	NULL
nm1241910	Prashant Narayanan	NULL
nm1241938	Jens Nieswand	NULL
nm1241955	Katsuhiro Ogawa	NULL
nm1241988	Jakob Panzek	NULL
nm1241993	Myung-shin Park	NULL
nm1242002	Nitin Patil	NULL
nm1242005	Sanjay Pawar	NULL
nm1242062	Arie Posin	NULL
nm1242068	Dilip Prabhavalkar	1944
nm1242084	Luis Alberto Purificato	NULL
nm1242141	Arnaldo RodrÃƒÂ­guez	NULL
nm1242172	RÃƒÂºnar RÃƒÂºnarsson	1977
nm1242185	H. Scott Salinas	NULL
nm1242209	Richard Sauberlich	NULL
nm1242212	SebastiÃƒÂ¡n Schachtel	NULL
nm1242236	Palash Sen	NULL
nm1242250	Amol Shetge	NULL
nm1242452	Roberto Vera NÃƒÂºÃƒÂ±ez	NULL
nm1242455	Suparn Verma	1974
nm1242458	BenjamÃƒÂ­n VicuÃƒÂ±a	1978
nm1242522	Ray Wright	NULL
nm1242534	Norihisa Yoshimura	NULL
nm1242551	Miho Zrnic-Marinovic	NULL
nm1242688	Josh Hutcherson	1992
nm1242691	Daryl Jackson	1967
nm1242733	John W. Mader	NULL
nm1242840	John Tague	1970
nm1242841	Tsutomu Takeshige	NULL
nm1242894	Daniela Costa	NULL
nm1242895	Tara DAgostino	NULL
nm1242903	Nicole DuPort	1980
nm1242939	Clara Lago	1990
nm1243047	Jason Tower	1976
nm1243062	David Sigal	NULL
nm1243069	Josh G. Abrahams	NULL
nm1243095	Pam Buchignani	NULL
nm1243315	Ari Bernstein	NULL
nm1243316	Olivier Bomsel	NULL
nm1243333	Joshua Newman	NULL
nm1243338	Christopher Pizzo	NULL
nm1243570	Dick Crane	NULL
nm1243704	Walter Wong	NULL
nm1243726	William Scott Johnson	NULL
nm1243731	Shekhar Ravjiani	NULL
nm1243740	Kim Nguyen	NULL
nm1243854	Martin Wheeler	NULL
nm1243869	Fernando Costa	NULL
nm1243872	MarÃƒÂ­a Luisa GutiÃƒÂ©rrez	NULL
nm1243922	Karim Abdel Aziz	1975
nm1243946	Aleksandr Akopov	1957
nm1243950	Jestoni Alarcon	NULL
nm1243970	Mitchell Altieri	NULL
nm1243979	Giovanni Ammendola	NULL
nm1244063	Grace Ellen Barkey	NULL
nm1244100	Oscar BeltrÃƒÂ¡n	NULL
nm1244157	Anneke Bonnema	NULL
nm1244237	Nuno Canavarro	NULL
nm1244289	Anthony Cerniello	NULL
nm1244344	Sophie Charlotte Conrad	NULL
nm1244349	Dale Cornelius	NULL
nm1244358	Timothy Couchman	NULL
nm1244389	Amelia Dallis	NULL
nm1244408	Alan DeHerrera	NULL
nm1244511	Josh Eggleston	NULL
nm1244533	Urko Errazquin	NULL
nm1244626	TaizÃƒÂ´ Fukumaki	NULL
nm1244629	Cheryl Furjanic	NULL
nm1244720	Lisa GotÃƒÂ´	1983
nm1244753	Frank Guidoccio	NULL
nm1244792	Dean Harada	NULL
nm1244898	Gary M. Iskak	NULL
nm1244931	Muara C. Johnston	NULL
nm1244959	Iyla Crash Kap	NULL
nm1245012	Uday Kiran	1980
nm1245013	Isao Kiriyama	NULL
nm1245147	Fernando Lockett	NULL
nm1245172	Oriente LÃƒÂ³pez	NULL
nm1245178	Danielle MacLean	NULL
nm1245179	Mikey Macapagal Arroyo	1969
nm1245200	Doachim Mann	NULL
nm1245204	Misha Manson-Smith	1973
nm1245232	Ervin Mateo	NULL
nm1245239	Hirofumi Matsuno	NULL
nm1245286	Don Michael Perez	NULL
nm1245295	Sergey Mikhalchuk	1972
nm1245298	Gene Raphael Miller	NULL
nm1245306	Shin Misawa	NULL
nm1245343	German Moreno	1933
nm1245382	Sandra Nashaat	NULL
nm1245409	John Nooney	NULL
nm1245433	Hirofumi Ogoshi	NULL
nm1245441	Lucas Olivera	1978
nm1245492	Jin-suk Park	NULL
nm1245494	Zoo-hi Park	NULL
nm1245618	Jeric Raval	NULL
nm1245640	Eric Rhone	NULL
nm1245671	Terrie Rolph	NULL
nm1245696	Thomas Rydell	NULL
nm1245701	Dave The Snake Sabo	1964
nm1245783	Giampaolo Serra	NULL
nm1245945	Tsutomu Takahashi	1965
nm1245962	Serria Tawan	1978
nm1246059	Maarten Van Der Put	NULL
nm1246063	Maarten Vanden Abeele	NULL
nm1246066	Venus Varga	NULL
nm1246084	Hanna Villame	NULL
nm1246087	Tripp Vinson	NULL
nm1246204	Lohengrin Zapiain	NULL
nm1246206	Alex Zavaglia	NULL
nm1246238	Valentina de Angelis	1989
nm1246269	Nick Alladin	NULL
nm1246306	Leo Bruckmann	NULL
nm1246371	Sara Foster	1981
nm1246401	Richard Gutierrez	1984
nm1246413	Livan Hernandez	1975
nm1246432	Michael Formica Jones	NULL
nm1246449	Mark Lapid	NULL
nm1246529	Gilberto Ramirez	NULL
nm1246706	Kate Henry	1977
nm1246742	Angel Locsin	1985
nm1246775	Susan Paterno	NULL
nm1246881	StÃƒÂ©phane Richer	NULL
nm1246883	Mac Alejandre	NULL
nm1246885	Joey Del Rosario	NULL
nm1247361	Anthony Nichols	NULL
nm1247391	Victoria Alexander	NULL
nm1247407	Julia Jones	1981
nm1247449	Olivier Thomas	NULL
nm1247456	Marilyn Freeman	NULL
nm1247462	Christopher Smith	NULL
nm1247524	Melanie Lewis	NULL
nm1247587	David Hart	NULL
nm1247590	Akbar Khan	NULL
nm1247596	Julie Simpson	NULL
nm1247706	Beppe Attene	NULL
nm1247719	Eviatar Banai	1973
nm1247739	Arpan Basar	NULL
nm1247782	Saroj Bhargava	NULL
nm1247783	Arya Bhattacherjee	NULL
nm1247823	Maryam Boubani	NULL
nm1247828	Max Bourke	NULL
nm1247837	Ramzi Brari	NULL
nm1247850	Alicia Brockwell	NULL
nm1247855	Carrie Brownstein	1974
nm1247883	Anjuli Cain	1983
nm1247909	Carmelo Casalenuovo	1982
nm1247997	Ray Cuerdo	NULL
nm1248021	Samata Das	NULL
nm1248025	Blane Davidson	NULL
nm1248120	Hera Dunleavy	NULL
nm1248132	Yutaka Enatsu	NULL
nm1248144	John Ewbank	NULL
nm1248222	Aaron Fruchtman	NULL
nm1248261	Jai Gidwani	NULL
nm1248268	Kenny Gioseffi	NULL
nm1248285	Magdalena GÃƒÂ³rka	1977
nm1248314	Khawlah Hag-Debsy	NULL
nm1248362	Hikaru	NULL
nm1248395	Stephane Huter	NULL
nm1248416	J-King	NULL
nm1248438	Noel Jones	1950
nm1248561	Dulal Lahiri	1947
nm1248605	Bolun Li	NULL
nm1248645	Sherry Malik	NULL
nm1248683	Jose Mateo	NULL
nm1248754	Mohamed Mourali	NULL
nm1248779	Khaled Namlaghi	NULL
nm1248824	Mark ORowe	NULL
nm1248874	Joshua Grover-David Patterson	NULL
nm1248932	Girish Puthencherry	1959
nm1248942	Senedy Que	NULL
nm1248979	David Richmond-Peck	NULL
nm1249024	Simon Rycroft	NULL
nm1249028	Jilani Saadi	NULL
nm1249038	ÃƒÂngel Luis Samos	NULL
nm1249052	Riccardo Scamarcio	1979
nm1249077	Aditya Seal	NULL
nm1249082	Cornelia Seitler	NULL
nm1249099	Naseer Shamma	NULL
nm1249116	Ranvir Shorey	1972
nm1249162	Carrie Southworth	NULL
nm1249167	Kiril Spaseski	1967
nm1249212	Hidenori Sugimori	NULL
nm1249216	Junichi Sumida	NULL
nm1249226	Shubhra Swarup	NULL
nm1249256	Larry the Cable Guy	1963
nm1249278	Gilberto Topczewski	NULL
nm1249301	Ua	1972
nm1249411	Xiaolu Xue	NULL
nm1249415	Xiaoming Yan	NULL
nm1249419	Yash	NULL
nm1249439	Agnieszka Zawadowska	NULL
nm1249447	Lin Zhao	NULL
nm1249465	Anne de Marcken	NULL
nm1249468	Dimitri de Perrot	NULL
nm1249520	Andrey Chadov	1980
nm1249558	Frank Franconeri	NULL
nm1249574	Phellipe Haagensen	NULL
nm1249587	Colin Hodson	NULL
nm1249608	Dean Lindsay	NULL
nm1249658	RyÃƒÂ»ichi Ãƒâ€ura	NULL
nm1249684	Jeff Rendell	NULL
nm1249710	Siva Ananth	NULL
nm1249725	Yun Tang	NULL
nm1249791	Monique Demers	NULL
nm1249793	Jane Donald	NULL
nm1249825	Kristine Jaca	NULL
nm1249869	Michelle Rhea	NULL
nm1249879	Ashley Shelton	NULL
nm1249940	Thomas Joyner	NULL
nm1249945	Shaad Ali	NULL
nm1249948	Samantha Pierce	NULL
nm1249952	Tim Jenson	NULL
nm1250073	Ron Korb	NULL
nm1250096	Tim Maddocks	NULL
nm1250214	Bob Krupinski	NULL
nm1250218	Vladimir Murov	NULL
nm1250224	Alexander Weiseman	NULL
nm1250431	Richard Berman	1971
nm1250494	Enrico Agostini	NULL
nm1250517	Rafael Albizia	NULL
nm1250527	Bruno Alexiu	NULL
nm1250535	Udi Aloni	NULL
nm1250603	Shoja Azari	NULL
nm1250638	Arturo Barahona	NULL
nm1250667	Brandon Beckner	NULL
nm1250695	Yuriy Berkun	1942
nm1250706	Courtenay Betts	1985
nm1250931	JosÃƒÂ© Pedro Charlo	NULL
nm1250939	Bo-lin Chen	1983
nm1250954	Pyotr Chernyaev	1953
nm1250957	Hsiang Chienn	NULL
nm1250974	Yong-woo Chung	NULL
nm1250983	Christina Cindrich	1981
nm1251009	Giada Colagrande	1975
nm1251014	Kwesi Collisson	NULL
nm1251016	Jorge Leandro ColÃƒÂ¡s	NULL
nm1251089	Norbert DSouza	NULL
nm1251106	Lorena Damonte	1976
nm1251179	Jennifer Deyell	NULL
nm1251183	Francesco Di Pace	NULL
nm1251193	Jean-Yves Dion	NULL
nm1251203	Dogme	NULL
nm1251291	Nathan Fackrell	1977
nm1251332	Robert Filatov	NULL
nm1251394	Tadashi Furuyama	NULL
nm1251432	FloriÃƒÂ¡n GarcÃƒÂ­a	NULL
nm1251443	Emma Adele Galvin	NULL
nm1251465	Mehdi Ghoudarzi	NULL
nm1251480	Gillespie	NULL
nm1251505	Climax Golden Twins	NULL
nm1251507	Shahram Golparian	NULL
nm1251565	Lun-Mei Kwei	1983
nm1251667	Giorgos Helidonidis	NULL
nm1251724	Chris Hou	1968
nm1251750	Daniel Hulsizer	1966
nm1251770	In-sung Jo	1981
nm1251826	Jae-seung Jeong	NULL
nm1251838	Aurora Jimenez Seoane	NULL
nm1251863	Samir Joubran	NULL
nm1251889	Bu-ja Kang	NULL
nm1251901	Shahram Karimi	NULL
nm1251954	Hong-baek Kim	NULL
nm1251993	Baudoin Koenig	NULL
nm1252049	Glauco Kuhnert	NULL
nm1252059	Niksa Kuselj	1971
nm1252068	Oh-jung Kwon	1971
nm1252131	Soo-mee Lee	NULL
nm1252193	Yolin Liang	1982
nm1252256	Ramiro Longo	1977
nm1252261	Alberto Lorente	NULL
nm1252303	Mauro LÃƒÂ¡zaro	NULL
nm1252389	Jaume MartÃƒÂ­	1975
nm1252391	Esperanza MartÃƒÂ­nez	NULL
nm1252444	Matt McLarty	NULL
nm1252457	Daniel Melero	NULL
nm1252474	Mohamed Merouazi	NULL
nm1252519	Josip Mlakic	1964
nm1252536	Remedios Montero	NULL
nm1252552	Jack Motta	NULL
nm1252576	Aleksey Muradov	NULL
nm1252606	Setsuo Nakayama	NULL
nm1252613	Sam Neave	NULL
nm1252622	Shirin Neshat	1957
nm1252693	Pablo Oliverio	NULL
nm1252729	J.C. Pagnal	NULL
nm1252752	Chi-gyu Park	NULL
nm1252754	Jin-pyo Park	NULL
nm1252756	Ki-heon Park	NULL
nm1252854	Eduardo Pons Prades	1920
nm1252865	Yevgeni Potamoshnev	NULL
nm1252868	Tomislav Povic	NULL
nm1252874	Philip Pratt	NULL
nm1253007	Joan RipollÃƒÂ©s	1971
nm1253028	RamÃƒÂ³n RodrÃƒÂ­guez	NULL
nm1253076	Norman Ruiz	1971
nm1253078	Pavel Ruminov	1974
nm1253098	Katsumi Sakaguchi	NULL
nm1253131	Naota Saurokawa	NULL
nm1253191	Shamir	NULL
nm1253289	Eloisa Solaas	NULL
nm1253291	Yuri Solodov	NULL
nm1253300	Mingmonkul Sonakul	NULL
nm1253346	Vanja Stojkovic	NULL
nm1253390	Wojciech Szepel	1970
nm1253396	AndrÃƒÂ©s SÃƒÂ¡enz de Heredia Nelke	NULL
nm1253479	Yevgeniya Tirdatova	NULL
nm1253543	Paul Eric Tyson	NULL
nm1253555	Hans Uder	NULL
nm1253623	Nicola Vicenti	NULL
nm1253636	JuliÃƒÂ¡n VillagrÃƒÂ¡n	1973
nm1253638	Juan Carlos Villanueva	NULL
nm1253651	Jan H. Vocke	NULL
nm1253751	Randy Wimberg	NULL
nm1253760	Chalerm Wongpim	NULL
nm1253769	Wenguang Wu	NULL
nm1253904	Hua Zhong	NULL
nm1253923	Pavel Zolotilin	NULL
nm1253950	Yvonne Bezerra de Mello	NULL
nm1253951	ÃƒÂlvaro Bezerra de Mello	NULL
nm1254035	Kevin Patrick Kelly	NULL
nm1254045	Xin Liu	NULL
nm1254197	Tim Christensen	1974
nm1254202	Manuel Rocha	NULL
nm1254221	Juan Carlos MartÃƒÂ­n	NULL
nm1254338	Robert May	NULL
nm1254340	Branka Mitic	NULL
nm1254394	Harold Amero	NULL
nm1254427	Scott Bridges	1973
nm1254526	Michael Glazer	NULL
nm1254584	Josep Julien	1966
nm1254607	Aljosa Kovacic	NULL
nm1254623	Dong-kyu Lee	1978
nm1254646	Yi Lu	1976
nm1254685	Osman Mohammadparast	NULL
nm1254708	Gabriel Orozco	NULL
nm1254732	Oz Phillips	1959
nm1254832	Tobias Trier	NULL
nm1254855	Wing Fan	1980
nm1254863	Xiang Yan	NULL
nm1254902	Skye Ashton	1979
nm1254939	Natalie Cristiani	1975
nm1254943	MarÃƒÂ­a CÃƒÂ¡rdenas	NULL
nm1255024	Sun-ye Lee	NULL
nm1255100	Nicole Raven	NULL
nm1255208	Luis Najmias Jr.	NULL
nm1255231	FlÃƒÂ¡via Ventura	1979
nm1255246	Eung-soo Kim	1961
nm1255266	Steven Sobel	NULL
nm1255281	Adam DvorÃƒÂ¡k	1973
nm1255286	Benjamin Weill	NULL
nm1255329	Ken Cole	1979
nm1255360	Kathy Ferrey	NULL
nm1255565	Jaume Roures	NULL
nm1255708	Zdravko Dusa	NULL
nm1255934	Daniel Burke	NULL
nm1256011	Christopher Simpson	NULL
nm1256129	Scott Morgan	NULL
nm1256136	David McCormack	NULL
nm1256145	Andrew McAllister	NULL
nm1256275	Mike Miller	1949
nm1256292	Bobby Johnston	NULL
nm1256344	Bora Akkas	1990
nm1256365	Senad Alihodzic	1978
nm1256376	Gil Amancio	NULL
nm1256385	Charlotte HÃƒÂ¸eg Andersen	NULL
nm1256391	Ferry Angriawan	NULL
nm1256400	Teizo Aoyama	NULL
nm1256406	Juan Carlos Arch	NULL
nm1256479	Joshua Basche	NULL
nm1256484	Macarena Basterrica	NULL
nm1256494	An Der Beat	NULL
nm1256515	Tomer Ben David	NULL
nm1256532	Jon Bernthal	1976
nm1256632	Inti Briones	NULL
nm1256766	Terry Chase Chenowith	NULL
nm1256789	Mazlum Ãƒâ€¡imen	NULL
nm1256836	Billy Cote	NULL
nm1256846	Olivier Bugge CouttÃƒÂ©	1970
nm1256860	Sheryl Cruz	1974
nm1256874	Mark DAndrea	NULL
nm1256893	Fredrik Damsgaard	NULL
nm1256933	Miguel Del Valle Prieto	NULL
nm1257050	JuliÃƒÂ¡n Elizalde	NULL
nm1257057	Miikka Enbuske	1989
nm1257058	Takuji Endo	NULL
nm1257066	Claudio Escobar	NULL
nm1257073	Jinggoy Estrada	1963
nm1257087	Yves Fajnberg	NULL
nm1257107	Kaushalaya Fernando	NULL
nm1257132	Carles FlaviÃƒ 	1945
nm1257151	Anthony Foy	NULL
nm1257154	Sophie Franca	NULL
nm1257163	Deborah Freeman	NULL
nm1257214	Maryann Garger	NULL
nm1257251	Dave Gist	1956
nm1257282	Claudia Grazioso	NULL
nm1257320	Ravindra Guruge	NULL
nm1257329	GÃƒÂ¼rol	NULL
nm1257374	Rainer Hensel	NULL
nm1257399	Sunobu Horigome	NULL
nm1257416	Chantal HÃƒÂ¶hle	NULL
nm1257418	Grupo Ictus	NULL
nm1257420	Jakob Ihre	1975
nm1257440	YÃƒÂ¼ksel Isik	NULL
nm1257445	M. Iyoda	NULL
nm1257460	Anoma Janadari	NULL
nm1257476	Erin Jindra	NULL
nm1257618	Sebnem KÃƒÂ¶stem	NULL
nm1257663	Febby Lawrence	1974
nm1257714	Steven List	NULL
nm1257719	MercÃƒÂ¨ Llorens	1978
nm1257723	Javier Locatelli	NULL
nm1257733	Mary Lorson	NULL
nm1257764	Haruyuki Machida	NULL
nm1257865	Brian Mazo	NULL
nm1257869	Ben McAllister	NULL
nm1257925	Masakazu Migita	NULL
nm1257934	Natalie Minnevik	1991
nm1258003	Shichinosuke Nakamura	1983
nm1258005	James Nanavati	1986
nm1258006	Reese Nanavati	1984
nm1258017	Astrid Neal	NULL
nm1258019	Madhu Neelakandan	NULL
nm1258049	Kjersti Normann	NULL
nm1258113	Bhavna Pani	NULL
nm1258210	Rich Portner	NULL
nm1258247	Greta Quezada	NULL
nm1258258	Mohamed Rajid	NULL
nm1258277	Danny Red	NULL
nm1258346	Christina Rosendahl	1971
nm1258368	Mariana Russo	NULL
nm1258380	Wimme Saari	NULL
nm1258394	Todd Samovitz	NULL
nm1258453	D. Loriston Scott	NULL
nm1258512	Vibha Singh	NULL
nm1258519	Graham Slack	NULL
nm1258535	Pablo Solarz	NULL
nm1258563	Fanny Staffa	NULL
nm1258587	Hege Elise StrÃƒÂ¸msnes	NULL
nm1258610	Roman Synek	NULL
nm1258672	Celines Toribio	NULL
nm1258707	Blanca Turrientes	NULL
nm1258739	Vandolph	1984
nm1258792	Laurens Walter	NULL
nm1258826	Grant Willoughby	NULL
nm1258827	Steven C. Willoughby	NULL
nm1258908	Helle le Fevre	NULL
nm1258996	Corey Contreras	NULL
nm1259022	Joko Diaz	NULL
nm1259037	Ace Espinosa	NULL
nm1259116	RamÃƒÂ³n Llao	1968
nm1259153	Linus Nilsson	NULL
nm1259243	Michael V.	1969
nm1259254	Carl Ng	1976
nm1259284	David Cogan	1922
nm1259296	Nicolas Gerber	NULL
nm1259300	NicolÃƒÂ¡s Sorin	NULL
nm1259309	Olaf Jacobs	NULL
nm1259319	Jon W. Christensen	NULL
nm1259397	Christophe Farber	NULL
nm1259400	Amy Ferraris	NULL
nm1259431	Jerry Henry	NULL
nm1259560	R. Siddharth	NULL
nm1259600	KÃƒÂ´shirÃƒÂ´ AndÃƒÂ´	NULL
nm1259711	Ãƒâ€¦ge Magnussen	1950
nm1259717	Miri Ryu	NULL
nm1259756	Gordon Alexander	NULL
nm1259764	James Bowman	NULL
nm1259869	Angie Alexander	NULL
nm1259871	John Crowley	1969
nm1259963	Bob Brown	NULL
nm1260023	Ngozi Akbar	NULL
nm1260057	Gerry Arling	NULL
nm1260071	Paula Atherton	NULL
nm1260080	Becca Ayers	NULL
nm1260221	Chase Brandon	NULL
nm1260322	Anna Chennault	NULL
nm1260419	JosÃƒÂ© Del RÃƒÂ­o	NULL
nm1260538	Amy Fairchild	NULL
nm1260545	LubomÃƒÂ­r Feldek	1936
nm1260572	LÃƒÂ¡szlÃƒÂ³ Fogarasi	NULL
nm1260590	Stephan Fruth	NULL
nm1260716	Mike Hathaway	1969
nm1260771	Owais Husain	NULL
nm1260773	Reima Husain	NULL
nm1260780	Agha Hasan Imtisal	NULL
nm1260783	James Israel	1971
nm1260844	Babar Kashmir	NULL
nm1260861	Badar Khalil	NULL
nm1260911	Gokula Krishnan	NULL
nm1260920	Kirsten Kunrath	NULL
nm1260997	Bruno Louza	NULL
nm1261142	Jakobine Motz	NULL
nm1261231	Kalpana Pandit	NULL
nm1261294	Saeed Pirdust	NULL
nm1261420	Thierry Robin	NULL
nm1261587	Kelly Stables	1978
nm1261923	Steven R. Bennett	NULL
nm1262066	Willy Ortlieb	NULL
nm1262213	Carmen Montes	NULL
nm1262332	Sergi BartrolÃƒÂ­	NULL
nm1262463	Rod Lamborn	NULL
nm1262554	Surendra Singh Sodhi	NULL
nm1262592	Michael Meert	1953
nm1262737	Lisa Lacroix	NULL
nm1262754	Marc Meyer	1968
nm1262803	Josh Harris	NULL
nm1263039	Muhssein Abep Al Hamio	NULL
nm1263087	Oscar Marcos Azar	NULL
nm1263089	The World Famous *BoB*	NULL
nm1263093	Neeru Bajwa	1980
nm1263096	Adam Balazs	1973
nm1263154	Esmeralda Bihl	NULL
nm1263163	Tino Blanco	NULL
nm1263350	Vikram Dhillon	NULL
nm1263390	Pearse Elliott	NULL
nm1263423	Kari Fillipi	NULL
nm1263468	Hannes Gastinger	NULL
nm1263471	Nitai Gvirtz	1984
nm1263527	S. Ann Hall	NULL
nm1263560	Mercedes Holgueras	NULL
nm1263562	Vicki Hollenberg	NULL
nm1263691	Samuli Laiho	1969
nm1263726	LÃƒÂ©o LÃƒÂ©vesque	NULL
nm1263741	Yoky Lo	NULL
nm1263751	Elba Luis Lugo	NULL
nm1263763	Maxene Magalona	1986
nm1263868	Moraea Myrgren-Johansson	NULL
nm1263884	T. Stephen Neave	NULL
nm1263934	Nisha Pahuja	NULL
nm1263939	Danielle Panabaker	1987
