id,title,director,year
PlT20,Padro Padrone,Taviani,1977
PlT40,The Night of the Shooting Star,Taviani,1982
PlT50,"Good Morning, Babylon",Taviani,1987
PlT60,Fiorile,Taviani,1994
PtZ10,Die Kurve,Zadek,1961
RDL3,A Hard Day's Night,R.Lester,1964
RDL4,The Knack,R.Lester,1965
RDL5,Help!,R.Lester,1965
RDL6,A Funny Thing Happened on the Way to The Forum,R.Lester,1966
RDL7,How I Won the War,R.Lester,1967
RDL8,Petulia,R.Lester,1968
RDL10,The Three Musketeers,R.Lester,1973
RDL11,Juggernaut,R.Lester,1974
RDL12,The Four Musketeers,R.Lester,1975
RDL13,Royal Flash,R.Lester,1975
RDL15,Robin and Marian,R.Lester,1976
RDL17,"Butch and Sundance, the Early Days",R.Lester,1979
RDL18,Cuba,R.Lester,1979
RDL19,Superman II,R.Lester,1980
RDL20,Superman III,R.Lester,1983
RDL24,Finders Keepers,R.Lester,1984
RMe5,The Lickerish Quartet,R.Metzger,1970
RMe12,The Cat and the Canary,R.Metzger,1978
RoP1,Knife in the Water,Polanski,1961
RoP2,Repulsion,Polanski,1965
RoP3,Cul-de-Sac,Polanski,1966
RoP4,The Fearless Vampire Killers,Polanski,1967
RoP5,Rosemary's Baby,Polanski,1968
RoP6,Macbeth,Polanski,1971
RoP7,Che?/What?/Was?,Polanski,1972
RoP8,Chinatown,Polanski,1974
RoP9,Le Locataire,Polanski,1976
RoP10,Tess,Polanski,1980
RoP15,Frantic,Polanski,1988
RoP20,Bitter Moon,Polanski,1994
RoP22,Death and the Maiden,Polanski,1994
RoP27,The Ninja Cafe,Polanski,1999
SaP2,Ride the High Country,Peckinpah,1962
SaP4,The Wild Bunch,Peckinpah,1969
SaP6,The Ballad of Cable Hogue,Peckinpah,1970
SaP10,Straw Dogs,Peckinpah,1971
SaP11,The Getaway,Peckinpah,1972
SaP13,Pat Garrett and Billy the Kid,Peckinpah,1973
SaP15,Killer Elite,Peckinpah,1975
SaP19,Cross of Iron,Peckinpah,1977
SaP20,Convoy,Peckinpah,1978
SaP25,Major Dundee,Peckinpah,1980
SaP30,The Osterman Weekend,Peckinpah,1983
SCl5,The Connection,Clarke,1961
SCl10,The Cool World,Clarke,1964
SeL1,The Last Days of Pompeii,S.Leone,1959
SeL3,Le collosse de Rhodes,S.Leone,1961
SeL20,A Fistful of Dollars,S.Leone,1964
SeL26,For a Few Dollars More,S.Leone,1966
SeL28,Man with No Name,S.Leone,1967
SeL30,The Big Gundown,S.Leone,1968
SeL35,"The Good, The Bad, and The Ugly",S.Leone,1968
SeL45,Once Upon A Time in the West,S.Leone,1976
SeL55,Once Upon A Time in America,S.Leone,1984
SlV10,The Mask,Vorkapich,1961
ViM10,Sledge,Morrow,1961
WRe10,101 Dalmatians,Reitherman,1961
WRe20,The Jungle Book,Reitherman,1967
WRe25,The Aristocats,Reitherman,1970
WRe35,The Many Adventures of Winnie-the-Pooh,Reitherman,1983
WRe38,The Great Mouse Detective,Reitherman,1986
WRe40,Daffy Duck's Quackbusters,Reitherman,1988
AMg7,The Golden Arrow,Margheriti,1962
AMg10,Castle of Blood,Margheriti,1964
ARG1,L'immortelle,RobbeGrillet,1962
ARG2,Trans-Europe Express,RobbeGrillet,1966
Ava3,Cleo from 5 to 7,Varda,1962
AVa10,Vagabond,Varda,1985
AVa12,Jaquot de Nantes,Varda,1993
AVa17,A hundred and one nights,Varda,1998
AVo10,"Die T\""ur mit den Sieben Schl\:ossern",Vohrer,1962
BB2,Before the Revolution,Bertolucci,1964
BB4,Partner,Bertolucci,1968
BB5,The Spider's Stratagem,Bertolucci,1970
BB6,Il Conformista,Bertolucci,1971
BB7,Last Tango in Paris,Bertolucci,1972
BB8,Novecento,Bertolucci,1976
BB9,Luna,Bertolucci,1979
BB10,Tragedy of a Ridiculous Man,Bertolucci,1981
BB11,The Last Emperor,Bertolucci,1987
BB15,The Sheltering Sky,Bertolucci,1990
BB17,The Little Buddha,Bertolucci,1994
BB22,Besieged,Bertolucci,1999
BtB3,Going Places,Bt.Blier,1974
BtB5,Preparez Vos Mouchoirs,Bt.Blier,1978
BtB7,Buffet Froid,Bt.Blier,1980
BtB13,Menage,Bt.Blier,1982
BtB15,My Best Friend's Girl,Bt.Blier,1983
BtB19,Going Places,Bt.Blier,1985
BtB25,Too Beautiful for You,Bt.Blier,1990
BtB29,"Une, deux, trois, soleil",Bt.Blier,1994
BtB32,Mon Homme,Bt.Blier,1996
BGi10,Profit-Sharing Plan,B.Girard,1962
BGi11,Ten O'clock Tiger,B.Girard,1962
BGi13,The Matched Pearl,B.Girard,1962
BGi14,A Piece of the Action,B.Girard,1962
BGi15,Ride the Nightmare,B.Girard,1962
BGi16,Hangover,B.Girard,1962
BGi17,An out for Oscar,B.Girard,1963
BGi18,Run for Doom,B.Girard,1963
BGi19,Blood Bargain,B.Girard,1963
BGi20,The Dividing Wall,B.Girard,1963
BGi21,Water's Edge,B.Girard,1964
CJ2,Anne of a Thousand Days,Jarrot,1970
CJ3,"Mary, Queen of Scots",Jarrot,1972
CJ4,Lost Horizon,Jarrot,1973
CJ6,the Other Side of Midnight,Jarrot,1977
CJ8,Last Flight of Noah's Ark,Jarrot,1981
CJ9,Condor Man,Jarrot,1981
CJ10,The Amateur,Jarrot,1982
ElS2,Cat Ballou,Silverstein,1965
ElS4,A Man Called Horse,Silverstein,1969
ElS10,The Car,Silverstein,1977
FPy1,David and Lisa,F.Perry,1962
Fpy7,Truman Capote's Trilogy,F.Perry,1969
FPy8,Last Summer,F.Perry,1969
FPy10,Diary of a Mad Housewife,F.Perry,1970
FPy20,Mommie Dearest,F.Perry,1981
FPy22,Monsignor,F.Perry,1982
FPy30,On The Bridge,F.Perry,1982
GgE10,The Ugly American,Englund,1962
GlR10,Barravento,Rocha,1962
GlR15,Deua e o diabo na terra do sol,Rocha,1963
GlR20,Terra em Transe,Rocha,1962
GlR25,Antonio das Mortes,Rocha,1962
GRH1,Period of Adjustment,G.R.Hill,1962
GRH2,Toys in the Attic,G.R.Hill,1963
GRH3,The World of Henry Orient,G.R.Hill,1964
GRH4,Hawaii,G.R.Hill,1966
GRH5,Thoroughly Modern Millie,G.R.Hill,1967
GRH6,Butch Cassidy and the Sundance Kid,G.R.Hill,1969
GRH7,Slaughterhouse Five,G.R.Hill,1972
GRH8,The Sting,G.R.Hill,1973
GRH9,The Great Waldo Pepper,G.R.Hill,1975
GRH10,Slap Shot,G.R.Hill,1977
GRH11,A Little Romance,G.R.Hill,1979
GRH12,The World According to Garp,G.R.Hill,1982
GRH20,The Little Drummer Girl,G.R.Hill,1984
ILb10,The Mermaids of Tiburon,Lamb,1962
ILb12,Aqua Sex,Lamb,1965
HHe1,Carnival of Souls,Herk,1962
JsL10,The Sorcerer's Apprentice,Leytis,1962
JPd10,"Garrincha, Alegria do Povo",deAndrade,1962
JPd20,Macunaima,deAndrade,1969
JPd26,Matrimonial Warfare,deAndrade,1975
LFr10,House on Bare Mountain,Frost,1962
LHM1,PT-109,Martinson,1962
LHM3,Batman,Martinson,1962
LHM10,The Kid with the Broken Halo,Martinson,1965
PY1,Summer Holiday,Yates,1962
PY3,Robbery,Yates,1967
PY4,Bullit,Yates,1968
PY6,The Hot Rock,Yates,1972
PY7,The Friends of Eddie Coyle,Yates,1973
PY10,The Deep,Yates,1977
PY11,Breaking Away,Yates,1979
PY13,For Pete's Sake,Yates,1980
PY15,Eyewitness,Yates,1981
PY19,Krull,Yates,1983
PY20,The Dresser,Yates,1983
PY25,Suspect,Yates,1987
PY32,Roommates,Yates,1995
PY34,Nine Months,Yates,1995
PY37,An Innocent Man,Yates,1998
PY38,Hot Rock,Yates,1999
RD1,X-15,R.Donner,1962
RD4,The Omen,R.Donner,1976
RD5,Superman,R.Donner,1978
RD7,Inside Moves,R.Donner,1980
RD8,The Toy,R.Donner,1982
RD9,Ladyhawke,R.Donner,1984
RD10,NKT,R.Donner,1984
RD15,Lady Luck,R.Donner,1985
RD18,Absolute Beginners,R.Donner,1987
RD19,Lethal Weapon,R.Donner,1987
RD20,Scrooged,R.Donner,1988
RD25,Lethal Weapon II,R.Donner,1989
RD30,Radio Flyer,R.Donner,1989
RD35,Lethal Weapon III,R.Donner,1992
RD37,Maverick,R.Donner,1994
RD41,Conspiracy Theory,R.Donner,1997
RD43,Lethal Weapon 4,R.Donner,1998
RoT5,The Man at the Carleton Towers,Tronson,1962
RoT10,The Traitors,Tronson,1962
RoT15,On the Run,Tronson,1963
RoT20,Ring of Spies,Tronson,1964
RNe1,Requiem for A Heavyweight,R.Nelson,1962
RNe2,Lilies of the Field,R.Nelson,1963
RNe10,Charly,R.Nelson,1968
RNe15,Soldier Blue,R.Nelson,1970
RNe23,Embryo,R.Nelson,1976
SP5,The Black Curtain,S.Pollack,1962
SP6,Diagnosis: Danger,S.Pollack,1963
SP25,Castle Keep,S.Pollack,1964
SP31,The Slender Thread,S.Pollack,1965
SP33,This Property is Condemmed,S.Pollack,1966
SP35,"They Shoot Horses, Don't They?",S.Pollack,1969
SP40,Jeremiah Johnson,S.Pollack,1972
SP45,The Yakuza,S.Pollack,1975
SP46,The Way We Were,S.Pollack,1975
SP47,Three Days of the Condor,S.Pollack,1976
SP49,Bobby Deerfield,S.Pollack,1977
SP55,Absence of Malice,S.Pollack,1981
SP57,Tootsie,S.Pollack,1982
SP61,Out of Africa,S.Pollack,1985
SP65,Havana,S.Pollack,1990
SP67,The Firm,S.Pollack,1993
SP68,Hannibal Lector,S.Pollack,1995
SP75,Random,S.Pollack,1998
AMk10,Pasazerka,Munk,1963
ASe10,All The Way Home,A.Segal,1963
AWa1,Sleep,Warhol,1963
AWa5,Vinyl,Warhol,1964
AWa10,The Chelsea Girls,Warhol,1966
AWa12,Bike Boy,Warhol,1967
AWa13,The Nude Restaurant,Warhol,1967
BdY1,Come Blow Your Horn,Bud~Yorkin,1963
BdY3,Divorce American Style,Bud~Yorkin,1967
BdY4,Inspector Clouseau,Bud~Yorkin,1968
BdY5,Start the Revolution without me,Bud~Yorkin,1970
BdY6,The Thief Who Came to Dinner,Bud~Yorkin,1973
BoW1,Raven's End,Widerberg,1963
BoW4,Elvira Madigan,Widerberg,1967
BoW6,Joe Hill,Widerberg,1971
BoW20,Man on the Roof,Widerberg,1977
BuT10,The Strangler,Topper,1963
Cdi10,Ganga Zumba,Digues,1963
CuH2,Voyage to a Prehstoric Planet,Harrington,1964
CuH10,Killer Bees,Harrington,1974
CuH14,Devil Dog: The Hound of Hell,Harrington,1978
CuH20,Mata Hari,Harrington,1985
DCh10,Jason and the Argonauts,Chaffey,1963
DCh15,One Million Years B.C.,Chaffey,1967
DCh25,Creatures the World Forgot,Chaffey,1971
FFC1,Dementia 13,Coppola,1963
FFC2,You're a Big Boy Now,Coppola,1966
FFC3,Finian's Rainbow,Coppola,1968
FFC4,The Rain People,Coppola,1969
FFC5,The Godfather,Coppola,1972
FFC6,The Conversation,Coppola,1974
FFC7,"The Godfather, Part II",Coppola,1974
FFC8,Apocalypse Now,Coppola,1979
FFC9,One from the Heart,Coppola,1982
FFC10,The Outsiders,Coppola,1983
FFC11,Rumblefish,Coppola,1983
FFC12,The Cotton Club,Coppola,1984
FFC15,Peggy Sue Got Married,Coppola,1986
FFC20,"Tucker, the Man and his Dream",Coppola,1989
FFC24,"The Godfather, Part III",Coppola,1990
FFC26,Bram Stoker's Dracula,Coppola,1992
FFC29,The Rainmaker,Coppola,1997
FJS2,The Best Man,Schaffner,1964
FJS3,The War Lord,Schaffner,1965
FJS5,The Double Man,Schaffner,1967
FJS10,Planet of the Apes,Schaffner,1968
FJS13,Patton,Schaffner,1970
FJS14,Nicholas and Alexandra,Schaffner,1971
FJS16,Papillon,Schaffner,1973
FJS18,The Boys From Brazil,Schaffner,1973
FJS22,Islands in The Stream,Schaffner,1976
FJS29,Sphinx,Schaffner,1980
FJS35,"Yes, Giorgio",Schaffner,1982
GLt2,Les Tontons Flingeurs,Lautner,1963
GLt10,La Cage Au Folles III,Lautner,1985
GLt20,La maison assassinee,Lautner,1990
HvH10,Terror at Northfield,Hart,1963
HvH11,Lonely Place,Hart,1964
HvH12,Triumph,Hart,1964
HvH13,Death Scene,Hart,1965
HvH14,Power of Attorney,Hart,1965
ILa10,The Sadist,Landis,1963
ILa15,Schlock,Landis,1976
ILa31,Kentucky Fried Movie,Landis,1978
ILa32,National Lampoon's Animal House,Landis,1978
ILa33,Blues Brothers,Landis,1980
ILa34,American Werewolf in London,Landis,1981
ILa38,Trading Places,Landis,1983
ILa40,Into the Night,Landis,1985
ILa50,Oscar,Landis,1991
ILa55,Coming to America,Landis,1991
ILa62,Blues Brothers 2000,Landis,1998
JaS10,What Really Happened,Smight,1963
JaS11,The Paragon,Smight,1963
JaS12,The Lonely Hour,Smight,1963
JaS13,The Dark Pool,Smight,1963
JaS13,The Dark Pool,Smight,1963
JaS20,I'd Rather be Rich,Smight,1964
JaS38,No Way to Treat a Lady,Smight,1968
JaS40,The Secret War of Harry Frigg,Smight,1968
JaS42,The Travelling Executioner,Smight,1970
Jas44,Double Indemnity,Smight,1973
JaS46,Airport 75,Smight,1974
JaS48,Midway,Smight,1976
JaS56,Fastbreak,Smight,1979
JaS65,Loving Couples,Smight,1981
JGi10,Pouic-Pouic,Girault,1963
JLw10,Sparrows Can't Sing,Littlewood,1963
JSn10,"I'll Be The Judge, I'll Be The Jury",J.Sheldon,1963
KgD10,Promises! Promises!,K.Donovan,1963
LiW1,The Lizards,Wertmuller,1963
LiW6,The Seduction of Mimi,Wertmuller,1972
LiW7,Love and Anarchy,Wertmuller,1973
LiW8,All Screwed Up,Wertmuller,1974
LiW9,Swept Away,Wertmuller,1975
LiW10,Seven Beauties,Wertmuller,1976
LiW14,Fatto di sangue fra due uomini per causa di una vedova - si sospettano moventi politici,Wertmuller,1978
LiW20,Summer Night,Wertmuller,1987
LiW25,"Saturday, Sunday, and Monday",Wertmuller,1990
LiW30,"Ciao, professore",Wertmuller,1994
MOs2,The Sorrow and the Pity,Marcle~Ophuls,1969
NJ1,Fourty Pounds of Trouble,Jewison,1963
NJ5,The Cincinnati Kid,Jewison,1965
NJ6,"The Russians are Coming,the Russians are Coming",Jewison,1966
NJ7,In the Heat of the Night,Jewison,1967
NJ8,The Thomas Crown Affair,Jewison,1968
NJ11,Fiddler on the Roof,Jewison,1971
NJ12,Jesus Christ Superstar,Jewison,1973
NJ13,Rollerball,Jewison,1975
NJ14,F.I.S.T.,Jewison,1978
NJ15,And Justice for All,Jewison,1979
NJ16,Best Friends,Jewison,1982
NJ20,Agnes of God,Jewison,1985
NJ25,Moonstruck,Jewison,1987
NJ30,Other People's Money,Jewison,1991
NJ34,A Soldier's Story,Jewison,1991
NJ42,Hurricane,Jewison,1999
NMa10,The Three Stooges Go Around the World in A Daze,Maurer,1963
PdR10,Allegro Ma Troppo,deRoubais,1963
PK3,White Dawn,Ph.Kaufman,1975
PK5,The Invasion of the Body Snatchers,Ph.Kaufman,1978
PK6,The Wanderers,Ph.Kaufman,1980
PK7,The Right Stuff,Ph.Kaufman,1983
PK15,The Unbearable Lightness of Being,Ph.Kaufman,1987
PK20,Henry and June,Ph.Kaufman,1990
PK22,Rising Sun,Ph.Kaufman,1993
RHd2,Stop Train 349,"Haedrich ",0
RtD10,The Long Silence,R.Douglas,1963
RtD11,You'll Be the Death of Me,R.Douglas,1963
RtD12,Behind the Locked Door,R.Douglas,1964
RtD13,Sign of Satan,R.Douglas,1964
RyS10,The Incredible Strange Creatures Who Stopped Living and Became Mixed-Up Zombies,Steckler,1963
RyS20,The Thrill Killers,Steckler,1965
SPv10,The Waltz King,Previn,1963
SSe10,Day of the Triffids,Sekely,1963
WHu1,Dr. Who: An Unearthly Child,W.Hussein,1963
WHu7,Quackser Fortune Has a Cousin in the Bronx,W.Hussein,1970
WHu10,Henry VIII and His Six Wives,W.Hussein,1972
WHu14,The Henderson Monster,W.Hussein,1980
WHu17,Copacabana,W.Hussein,1985
WHu27,The Summer House,W.Hussein,1993
Whu29,Kidnapped,W.Hussein,1995
AaB10,A Private Function,A.Bennett,1984
AII1,The Adventures of Scaramouche,Isasmendi,1964
AII3,They Came to Rob Las Vegas,Isasmendi,1969
BuK2,Take the Bit in Your Teeth,Kennedy,1964
BuK3,Return of the Seven,Kennedy,1966
BuK5,The War Wagon,Kennedy,1967
BuK10,Support Your Local Sheriff,Kennedy,1969
CB3,Le Vieil Homme et l'Enfant,Cl.Berri,1967
CB14,Jean de Florette,Cl.Berri,1988
CB15,Manon des Sources,Cl.Berri,1988
CB18,Germinal,Cl.Berri,1994
HaM10,Who needs an Enemy?,H.Morgan,1964
HaM11,The World's Oldest Motive,H.Morgan,1965
HGL6,Two Thousand Maniacs,H.G.Lewis,1964
HGL10,She-Devils on Wheels,H.G.Lewis,1968
IDk3,"Tarzan, the Ape Man",Derek,1981
IDk4,Fantasies,Derek,1981
IDk6,Greystoke,Derek,1983
IDk10,Bolero,Derek,1984
IDk30,Tarzan in Manhattan,Derek,1989
IDk32,Ghosts Can't Do It,Derek,1990
IvP10,Born to Win,Passer,1971
IvP15,Law and Disorder,Passer,1974
IvP20,Crime and Passion,Passer,1976
IvP24,Silver Bears,Passer,1978
IvP27,Cutter's Way,Passer,1981
IvP40,Stalin,Passer,1992
JEu15,Bad Company,Eustache,1969
JEu20,La Maman et La Putaine,Eustache,1973
JGs6,A Man Named Gannon,Goldstone,1964
JGs10,When Time Stood Still,Goldstone,1965
JGs20,Winning,Goldstone,1969
JGs30,The Gang That Couldn't Shoot Straight,Goldstone,1976
JGs31,Rollercoaster,Goldstone,1977
JGs40,Rita Hayworth: The Love Goddess,Goldstone,1983
KRu2,Women in Love,K.Russell,1969
KRu3,The Music Lovers,K.Russell,1970
KRu4,The Devils,K.Russell,1971
KRu6,The Boyfriend,K.Russell,1971
KRu7,Mahler,K.Russell,1974
KRu8,Tommy,K.Russell,1975
KRu9,Lisztomania,K.Russell,1975
KRu10,Valentino,K.Russell,1977
KRu12,Altered States,K.Russell,1980
KRu16,Crimes of Passion,K.Russell,1984
KRu20,Gothic,K.Russell,1987
KRu22,The Lair of the White Worm,K.Russell,1988
KRu23,Salome's Last Dance,K.Russell,1988
KRu25,Rainbow,K.Russell,1989
KRu25,Rainbow,K.Russell,1989
KRu28,"Women and Men, Stories of Seduction",K.Russell,1989
KRu30,Whore,K.Russell,1991
KRu32,Prisoner of Honor,K.Russell,1991
KRu37,The Insatiable Mrs.~Kirsch,K.Russell,1994
LeP10,Anyone for Murder?,L.Penn,1964
LFa10,Cronica de un Nino Solo,Favio,1964
LHz15,S\~ao Bernardo,Hirszman,1973
LHz18,They Don't Werar Black Tie,Hirszman,1981
LHz20,Maiorita Absoluta,Hirszman,1984
LHz30,"Hold Me, Thrill Me, Kiss Me",Hirszman,1992
LwT10,Second Verdict,Teague,1964
LwT20,The Lady in Red,Teague,1978
LwT25,Alligator,Teague,1981
LwT30,Fighting Back,Teague,1983
LwT33,Cujo,Teague,1983
LwT39,Jewel of the Nile,Teague,1985
LwT43,Cat's Eye,Teague,1986
LwT50,Navy Seals,Teague,1990
MAp7,7Up,Apted,1964
MAp14,7+7,Apted,1971
MAp21,21,Apted,1978
MAp24,Agatha,Apted,1979
MAp25,Coal Miner's Daughter,Apted,1980
MAp27,Continental Divide,Apted,1981
MAp29,Gorky Park,Apted,1983
MAp34,28 Up,Apted,1985
MAp39,Gorillas in the Mist,Apted,1988
MAp41,35 Up,Apted,1992
MAp42,Thunderheart,Apted,1992
MAp43,Incident at Ogala,Apted,1992
MAp43,Moving the Mountain,Apted,1994
MAp45,Blink,Apted,1994
MAp47,Nell,Apted,1995
MAp50,Extreme Measures,Apted,1998
MAp51,The World is not Enough,Apted,1999
MAp52,42 Up,Apted,1999
MF2,Lasky Jedne Plavovlasky,Forman,1965
MF3,Fireman's Ball,Forman,1967
MF4,Taking Off,Forman,1971
MF5,One Flew over the Cuckoo's Nest,Forman,1975
MF6,Hair,Forman,1979
MF7,Ragtime,Forman,1981
MF8,Amadeus,Forman,1983
MF9,Valmont,Forman,1989
MF15,The People vs. Larry Flynt,Forman,1996
MF18,Man in the Moon,Forman,1999
MZ1,Loving Couples,Zetterling,1964
MZ15,Scrubbers,Zetterling,1982
PTw1,Sunday in New York,Tewkesbury,1964
PTw9,"Stay Away, Joe",Tewkesbury,1968
RHn10,The Vampire of Dusseldorf,Hossein,1964
RuT30,Liebe auf den ersten Blick,Thome,1992
RuT36,Tigerstreifenbaby wartet auf Tarzan,Thome,1998
TyN10,Three Nuts in Search of a Bolt,Ty.Noonan,1964
UbR10,The Last Man on Earth,Ragona,1964
TGA2,Stories of the revolution,Alea,1964
TGA4,The Twelve Chairs,Alea,1966
TGA6,Death of a Bureaucrat,Alea,1967
TGA8,Memories of Underdevelopment,Alea,1968
TGA10,The Last Supper,Alea,1970
TGA20,Strawberry and Chocolate,Alea,1994
TGA22,Guantanamera,Alea,1996
WFr10,Change of Address,Friedkin,1964
WFr11,The McGregor Affair,Friedkin,1964
WFr12,Crimson Witness,Friedkin,1965
WFr13,Thou Still Unravished Bride,Friedkin,1965
WFr14,Off Season,Friedkin,1965
WFr33,The Night They Raided Minsky's,Friedkin,1968
WFr35,The French Connection,Friedkin,1971
WFr36,The Exorcist,Friedkin,1971
WFr38,The Boys in the Band,Friedkin,1976
WFr39,Sorcerer,Friedkin,1977
WFr42,Cruising,Friedkin,1980
WFr45,Deal of the Century,Friedkin,1983
WFr60,To Live and Die in LA,Friedkin,1985
WFr70,The Guardian,Friedkin,1990
WFr75,Jade,Friedkin,1995
WFr79,Rules of Engagement,Friedkin,1999
Z6410,Dog Star Man,UnYear64,1964
Z6420,Santa Claus Captures the Martians,UnYear64,1964
AHb20,Furia a Bahia pour OSS 117,Hunebelle,1965
AlM10,The Photographer and the Undertaker,March,1965
AMD3,The Snow Devils,Dawson,1965
AMD10,The Rip Off,Dawson,1981
AMD13,The Stranger and the Gunfighter,Dawson,1982
AMD16,"Yor, the Hunter from the Future",Dawson,1983
CCG1,The Sleeping Car Murders,CostaGavras,1965
CCG2,Un Homme de Trop,CostaGavras,1967
CCG3,Z,CostaGavras,1969
CCG4,L'Aveu,CostaGavras,1970
CCG5,State of Siege,CostaGavras,1972
CCG6,Special Section,CostaGavras,1975
CCG7,Missing,CostaGavras,1982
CCG8,Hannah K,CostaGavras,1983
CCG10,Betrayed,CostaGavras,1988
CCG15,Music Box,CostaGavras,1989
CCG24,Mad City,CostaGavras,1998
EtS1,Let's talk About Women,Scola,1965
EtS2,The Devil in Love,Scola,1966
EtS3,The Pizza Triangle,Scola,1970
EtS4,We all Loved Each Other So Much,Scola,1975
EtS5,A Special Day,Scola,1977
EtS6,Passione d'Amore,Scola,1981
EtS7,La Nuit de Varennes,Scola,1981
EtS10,La Famiglia,Scola,1986
FrC1,A Thousand Clowns,F.Coe,1965
FrP2,A Star is Born,Pierson,1976
FrP10,King of the Gypsies,Pierson,1978
FrP14,The Looking Glass War,Pierson,1980
FrP25,Somebody Has to Shoot the Picture,Pierson,1989
HCo10,Night Fever,Coleman,1965
IBo2,Point Blank,Boorman,1967
IBo3,Hell in the Pacific,Boorman,1969
IBo4,Leo the Last,Boorman,1969
IBo5,Deliverance,Boorman,1972
IBo7,Exorcist II: The Heretic,Boorman,1973
IBo10,Zardoz,Boorman,1974
IBo20,Excalibur,Boorman,1981
IBo27,The Emerald Forest,Boorman,1985
IBo30,Hope and Glory,Boorman,1987
IBo35,The General,Boorman,1998
IKo1,The Crazy Quilt,Korty,1965
IKo5,The Autobiography of Miss Jane Pittman,Korty,1965
JBH10,The Bedford Incident,J.B.Harris,1965
JBH20,Some Call it Loving,J.B.Harris,1973
JBH30,Boiling Point,J.B.Harris,1993
JBw10,Wally the Beard,J.Brown,1965
JkH10,Portrait in Terror,Jack~Hill,1965
JkH20,The Switchblade Sisters,Jack~Hill,1975
JTl4,The Emigrants,Troell,1971
JTl6,Zandy's Bride,Troell,1974
JTl7,Bang!,Troell,1977
JTl8,The Flight of the Eagle,Troell,1978
JTl9,Hurricane,Troell,1979
KLo10,Up the Junction,Loach,1965
KLo13,Cathy Come Home,Loach,1966
KLo15,Poor Cow,Loach,1967
KLo17,Kes,Loach,1969
KLo30,Singing the Blues in Red,Loach,1986
KLo40,The Hidden Agenda,Loach,1990
KLo43,RiffRaff,Loach,1991
KLo46,Raining Stones,Loach,1993
KLo48,"Ladybird, Ladybird",Loach,1994
KLo51,"Land and Freedom ",Loach,1996
KLo55,Carla's Song,Loach,1998
KLo56,My Name is Joe,Loach,1999
LiS10,Licensed to Kill,Shonteff,1965
MBe1,Fists in the Pocket,Bellocchio,1965
MBe2,China is Near,Bellocchio,1967
MBe4,In the Name of the Father,Bellocchio,1971
MBe5,Salto nel Vuato,Bellocchio,1979
MBe8,Henry IV,Bellocchio,1984
MBe10,Devil in the Flesh,Bellocchio,1987
MBe18,The Conviction,Bellocchio,1994
Mbe22,The Pince of Homburg,Bellocchio,1997
MRv2,Sister of Satan,Reeves,1965
MRv4,The Sorcerers,Reeves,1967
MRv6,Witchfinder General,Reeves,1968
NoT3,The Ugly Dachshund,Tokar,1965
NoT5,The Happiest Millionaire,Tokar,1967
NoT10,Apple Dumpling Gang,Tokar,1975
NoT12,Snowball Express,Tokar,1975
NoT15,Cat from Outer Space,Tokar,1978
RKp10,The Eleanor Roosevelt Story,R.Kaplan,1965
SiM10,Tammy and the Millionaire,S.Miller,1969
SkT1,Kizino Kizi,Taniguchi,1965
SSa10,The Great Sioux Massacre,Salkow,1965
StA10,Orgy of the Dead,Apostoloff,1965
VGg10,Blood on the Land,Georgiadis,1965
WaL10,Menino de Engenho,Lima,1965
WCo10,Two on a Guillotine,Conrad,1965
WjH10,The Saragossa Manuscript,Has,1965
WTN10,Thunder in Dixie,Naud,1965
WTN12,Hot Rod Hullabaloo,Naud,1966
xDr10,La Fayette,Dreville,1965
Z6510,The Human Duplicators,UnYear65,1965
AxD10,Until the Ship Sails,Damianos,1966
BBw10,Endless Summer,Br.Brown,1966
BBw20,Bruce Brown's The Endless Summer II,Br.Brown,1966
DoH10,Beau Geste,Heyes,1966
DrH10,One of Our Spies is Missing,Hallenbeck,1966
EBy10,"Munster, Go Home",Bellamy,1966
EBy20,Flood!,Bellamy,1976
EBy22,Fire!,Bellamy,1977
FBe11,Spur der Steine,F.Beyer,1966
FBE15,The Hiding Place,F.Beyer,1977
